Station Name,date,min_temp,Air Temp. Min. Source Flag,Air Temp. Min. Record Completeness (%),max_temp,Air Temp. Max. Source Flag,Air Temp. Max. Record Completeness (%),avg_temp,Air Temp. Avg. Source Flag,Air Temp. Avg. Record Completeness (%),Relative Humidity Avg. (%),Relative Humidity Avg. Source Flag,Relative Humidity Avg. Record Completeness (%),Precip. Accumulated (mm),Precip. Accumulated Source Flag,Precip. Accumulated Comment,precip,Precip. Source Flag,Precip. Comment,Wind Speed 10 m Avg. (km/h),Wind Speed 10 m Avg. Source Flag,Wind Speed 10 m Avg. Record Completeness (%),Wind Dir. 10 m Avg. (°),Wind Dir. 10 m Avg. Source Flag,Wind Dir. 10 m Avg. Record Completeness (%),ET. Std-Grass (mm),ET. Std-Grass Source Flag,ET. Std-Grass Comment,Growing Degree Days (base 5°C) (GDD),Growing Degree Days (base 5°C) Source Flag,Corn Heat Units (germinate on start date) (CHU),Corn Heat Units (germinate on start date) Source Flag,Potato Heat Units (PHU),Potato Heat Units Source Flag
Lethbridge,26-Feb-17,-11.9,ACTUAL,100,-1.9,ACTUAL,100,-7.7,AGGREGATED,100,77.5,AGGREGATED,87.5,0.9,AGGREGATED,using element [Precip. 1-hr other],0.9,AGGREGATED,using element [Precip. 1-hr other],16.5,AGGREGATED,100,353.4,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,27-Feb-17,-20.5,ACTUAL,100,-4.2,ACTUAL,95.8,-11.3,AGGREGATED,100,79.7,AGGREGATED,100,0.9,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],11.5,AGGREGATED,100,196,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,28-Feb-17,-16.4,ACTUAL,100,-6.9,ACTUAL,100,-10.9,AGGREGATED,100,87.9,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. 1-hr other],0.6,AGGREGATED,using element [Precip. 1-hr other],11.6,AGGREGATED,100,268.8,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,01-Mar-17,-13.7,ACTUAL,100,2.6,ACTUAL,100,-3,AGGREGATED,100,61.5,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],16.4,AGGREGATED,100,296.8,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,02-Mar-17,-12,ACTUAL,100,4.3,ACTUAL,100,-2.7,AGGREGATED,100,78.2,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],19,AGGREGATED,100,201.3,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,03-Mar-17,0,ACTUAL,100,10,ACTUAL,100,4.7,AGGREGATED,100,57,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],32.2,AGGREGATED,100,235.6,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,04-Mar-17,-7.5,ACTUAL,100,9.3,ACTUAL,100,1.8,AGGREGATED,100,64.7,AGGREGATED,100,1.5,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],28.1,AGGREGATED,100,233,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,05-Mar-17,-16.5,ACTUAL,100,-7.4,ACTUAL,100,-10.4,AGGREGATED,100,88.5,AGGREGATED,100,2.7,AGGREGATED,using element [Precip. 1-hr other],1.2,AGGREGATED,using element [Precip. 1-hr other],12.8,AGGREGATED,100,53.5,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,06-Mar-17,-20.9,ACTUAL,100,-8.3,ACTUAL,100,-13.6,AGGREGATED,100,87,AGGREGATED,100,2.7,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],7.1,AGGREGATED,100,295,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,07-Mar-17,-14.3,ACTUAL,100,-6.5,ACTUAL,100,-10,AGGREGATED,100,76.6,AGGREGATED,100,2.7,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],11.7,AGGREGATED,100,336.4,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,08-Mar-17,-20.5,ACTUAL,100,-8.5,ACTUAL,100,-12.7,AGGREGATED,100,86.3,AGGREGATED,100,4.9,AGGREGATED,using element [Precip. 1-hr other],2.2,AGGREGATED,using element [Precip. 1-hr other],16.8,AGGREGATED,100,17.7,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,09-Mar-17,-21.2,ACTUAL,100,-16.3,ACTUAL,100,-17.9,AGGREGATED,100,81.1,AGGREGATED,100,5.5,AGGREGATED,using element [Precip. 1-hr other],0.6,AGGREGATED,using element [Precip. 1-hr other],10.8,AGGREGATED,100,43.6,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,10-Mar-17,-16.3,ACTUAL,100,-11.4,ACTUAL,100,-14.6,AGGREGATED,100,85,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],1.6,AGGREGATED,using element [Precip. 1-hr other],13.3,AGGREGATED,100,25.6,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,11-Mar-17,-16.7,ACTUAL,100,-7.5,ACTUAL,100,-13.6,AGGREGATED,100,85.3,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],15.2,AGGREGATED,100,70.7,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,12-Mar-17,-16.5,ACTUAL,100,-12.3,ACTUAL,100,-14.5,AGGREGATED,100,82,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],10.6,AGGREGATED,100,8.8,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,13-Mar-17,-16.8,ACTUAL,100,7.1,ACTUAL,100,-3.9,AGGREGATED,100,76.5,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],20.4,AGGREGATED,100,257.1,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,14-Mar-17,1.4,ACTUAL,100,12.1,ACTUAL,100,6.4,AGGREGATED,100,75.1,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],20.7,AGGREGATED,100,219.7,AGGREGATED,100,,,,0,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,15-Mar-17,2,ACTUAL,100,16.2,ACTUAL,100,8.7,AGGREGATED,100,69.2,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],19.1,AGGREGATED,100,224.8,AGGREGATED,100,,,,4.1,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,16-Mar-17,-2.8,ACTUAL,100,10.9,ACTUAL,100,3,AGGREGATED,100,70,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],25.1,AGGREGATED,100,271.5,AGGREGATED,100,,,,4.1,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,17-Mar-17,-4.1,ACTUAL,100,9.9,ACTUAL,100,2.9,AGGREGATED,100,65.3,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],18.2,AGGREGATED,100,192.7,AGGREGATED,100,,,,4.1,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,18-Mar-17,1.6,ACTUAL,100,17.9,ACTUAL,100,10,AGGREGATED,100,60.4,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],36.6,AGGREGATED,100,204.2,AGGREGATED,100,,,,8.8,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,19-Mar-17,-5.5,ACTUAL,100,9,ACTUAL,100,3.5,AGGREGATED,100,41.9,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],24.7,AGGREGATED,100,286,AGGREGATED,100,,,,8.8,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,20-Mar-17,-8.4,ACTUAL,100,4,ACTUAL,100,-1.4,AGGREGATED,100,60.3,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],15.9,AGGREGATED,100,109,AGGREGATED,100,,,,8.8,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,21-Mar-17,-3.3,ACTUAL,100,10.9,ACTUAL,100,2.8,AGGREGATED,100,64.9,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],22.1,AGGREGATED,100,146.8,AGGREGATED,100,,,,8.8,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,22-Mar-17,1.1,ACTUAL,100,15.3,ACTUAL,100,8.2,AGGREGATED,100,55.9,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],33.1,AGGREGATED,100,237.1,AGGREGATED,100,,,,12.1,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,23-Mar-17,-1.3,ACTUAL,100,13.5,ACTUAL,100,6.4,AGGREGATED,100,50.9,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],28.8,AGGREGATED,100,250,AGGREGATED,100,,,,13.2,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,24-Mar-17,-6.9,ACTUAL,100,15.3,ACTUAL,100,4.7,AGGREGATED,100,57.3,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],18.9,AGGREGATED,100,220.2,AGGREGATED,100,,,,13.2,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,25-Mar-17,-1.3,ACTUAL,100,12.9,ACTUAL,100,7,AGGREGATED,100,45,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],32.8,AGGREGATED,100,246.6,AGGREGATED,100,,,,13.9,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,26-Mar-17,-2.5,ACTUAL,100,12.2,ACTUAL,100,5,AGGREGATED,100,44.9,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],18.8,AGGREGATED,100,234.5,AGGREGATED,100,,,,13.9,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,27-Mar-17,-0.5,ACTUAL,100,13.7,ACTUAL,100,7.5,AGGREGATED,100,52.2,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],19.8,AGGREGATED,100,237.1,AGGREGATED,100,,,,15.5,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,28-Mar-17,-1.7,ACTUAL,100,12.3,ACTUAL,100,6.5,AGGREGATED,100,48.2,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],32.5,AGGREGATED,100,245.6,AGGREGATED,100,,,,15.8,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,29-Mar-17,1.9,ACTUAL,100,12.6,ACTUAL,100,7.5,AGGREGATED,100,52.7,AGGREGATED,100,7.1,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],24.6,AGGREGATED,100,230.2,AGGREGATED,100,,,,18.1,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,30-Mar-17,-0.9,ACTUAL,100,15.1,ACTUAL,100,7.6,AGGREGATED,100,59.7,AGGREGATED,100,11.5,AGGREGATED,using element [Precip. 1-hr other],4.4,AGGREGATED,using element [Precip. 1-hr other],22.3,AGGREGATED,100,281.4,AGGREGATED,100,,,,20.2,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,31-Mar-17,1.1,ACTUAL,100,13.3,ACTUAL,100,6.3,AGGREGATED,100,74.5,AGGREGATED,100,12.3,AGGREGATED,using element [Precip. 1-hr other],0.8,AGGREGATED,using element [Precip. 1-hr other],17.2,AGGREGATED,100,217.7,AGGREGATED,100,,,,22.4,MODELLED,0,MODELLED,0,MODELLED
Lethbridge,01-Apr-17,1.3,ACTUAL,100,16.4,ACTUAL,100,8.5,AGGREGATED,100,54.2,AGGREGATED,100,12.3,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],34.5,AGGREGATED,100,245.5,AGGREGATED,100,,,,26.2,MODELLED,0,MODELLED,2.9,MODELLED
Lethbridge,02-Apr-17,-3.8,ACTUAL,100,12.8,ACTUAL,100,3.8,AGGREGATED,100,74.1,AGGREGATED,100,12.9,AGGREGATED,using element [Precip. 1-hr other],0.6,AGGREGATED,using element [Precip. 1-hr other],19,AGGREGATED,100,266.6,AGGREGATED,100,,,,26.2,MODELLED,0,MODELLED,3.8,MODELLED
Lethbridge,03-Apr-17,-3.2,ACTUAL,100,6.7,ACTUAL,100,1.6,AGGREGATED,100,78.4,AGGREGATED,100,15.2,AGGREGATED,using element [Precip. 1-hr other],2.3,AGGREGATED,using element [Precip. 1-hr other],18.3,AGGREGATED,100,303,AGGREGATED,100,,,,26.2,MODELLED,0,MODELLED,3.8,MODELLED
Lethbridge,04-Apr-17,-5.6,ACTUAL,100,10.9,ACTUAL,100,3.2,AGGREGATED,100,56.7,AGGREGATED,100,15.2,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],23.8,AGGREGATED,100,234.2,AGGREGATED,100,,,,26.2,MODELLED,0,MODELLED,4.4,MODELLED
Lethbridge,05-Apr-17,-2.2,ACTUAL,100,16.1,ACTUAL,100,7.9,AGGREGATED,100,51.7,AGGREGATED,100,15.2,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],29.9,AGGREGATED,100,237.9,AGGREGATED,100,,,,28.2,MODELLED,0,MODELLED,6.8,MODELLED
Lethbridge,06-Apr-17,3.8,ACTUAL,100,19.6,ACTUAL,100,11,AGGREGATED,100,55.3,AGGREGATED,100,15.2,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],20.3,AGGREGATED,100,220.5,AGGREGATED,100,,,,34.9,MODELLED,0,MODELLED,11.5,MODELLED
Lethbridge,07-Apr-17,0.5,ACTUAL,100,18.8,ACTUAL,100,7.1,AGGREGATED,100,68.6,AGGREGATED,100,15.4,AGGREGATED,using element [Precip. 1-hr other],0.2,AGGREGATED,using element [Precip. 1-hr other],27.3,AGGREGATED,100,210.4,AGGREGATED,100,,,,39.6,MODELLED,0,MODELLED,14.9,MODELLED
Lethbridge,08-Apr-17,-0.1,ACTUAL,100,14.4,ACTUAL,100,8.1,AGGREGATED,100,42.4,AGGREGATED,100,15.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],24.9,AGGREGATED,100,254.1,AGGREGATED,100,,,,41.7,MODELLED,0,MODELLED,17,MODELLED
Lethbridge,09-Apr-17,0.1,ACTUAL,100,5.8,ACTUAL,100,2.6,AGGREGATED,100,88,AGGREGATED,100,20.9,AGGREGATED,using element [Precip. 1-hr other],5.5,AGGREGATED,using element [Precip. 1-hr other],11.5,AGGREGATED,100,152.6,AGGREGATED,100,,,,41.7,MODELLED,0,MODELLED,17,MODELLED
Lethbridge,10-Apr-17,-4.4,ACTUAL,100,11.6,ACTUAL,100,3.6,AGGREGATED,100,60,AGGREGATED,100,20.9,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],21.2,AGGREGATED,100,217.3,AGGREGATED,100,,,,41.7,MODELLED,0,MODELLED,17.7,MODELLED
Lethbridge,11-Apr-17,-0.7,ACTUAL,100,11.8,ACTUAL,100,5.4,AGGREGATED,100,60,AGGREGATED,100,21.3,AGGREGATED,using element [Precip. 1-hr other],0.4,AGGREGATED,using element [Precip. 1-hr other],17.2,AGGREGATED,100,271.7,AGGREGATED,100,,,,42.2,MODELLED,0,MODELLED,18.7,MODELLED
Lethbridge,12-Apr-17,-1.4,ACTUAL,100,11,ACTUAL,100,4.7,AGGREGATED,100,73.1,AGGREGATED,100,22.2,AGGREGATED,using element [Precip. 1-hr other],0.9,AGGREGATED,using element [Precip. 1-hr other],11.9,AGGREGATED,100,94.6,AGGREGATED,100,,,,42.2,MODELLED,0,MODELLED,19.3,MODELLED
Lethbridge,13-Apr-17,3.7,ACTUAL,100,9.6,ACTUAL,100,6.5,AGGREGATED,100,88,AGGREGATED,100,23.4,AGGREGATED,using element [Precip. 1-hr other],1.2,AGGREGATED,using element [Precip. 1-hr other],10.8,AGGREGATED,100,313,AGGREGATED,100,,,,43.9,MODELLED,0,MODELLED,20,MODELLED
Lethbridge,14-Apr-17,1.9,ACTUAL,100,13.9,ACTUAL,100,7,AGGREGATED,100,58.4,AGGREGATED,100,23.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],30.6,AGGREGATED,100,270.7,AGGREGATED,100,,,,46.8,MODELLED,0,MODELLED,22.2,MODELLED
Lethbridge,15-Apr-17,0.2,ACTUAL,100,12.4,ACTUAL,100,6,AGGREGATED,100,50.2,AGGREGATED,100,23.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],37.8,AGGREGATED,100,272.9,AGGREGATED,100,,,,48.1,MODELLED,3.8,MODELLED,23.5,MODELLED
Lethbridge,16-Apr-17,-1.8,ACTUAL,100,8.9,ACTUAL,100,2.4,AGGREGATED,100,71.6,AGGREGATED,100,23.6,AGGREGATED,using element [Precip. 1-hr other],0.2,AGGREGATED,using element [Precip. 1-hr other],13.4,AGGREGATED,100,52,AGGREGATED,100,,,,48.1,MODELLED,3.8,MODELLED,23.9,MODELLED
Lethbridge,17-Apr-17,-0.2,ACTUAL,100,12.4,ACTUAL,100,5.6,AGGREGATED,100,59.3,AGGREGATED,100,23.6,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],14.9,AGGREGATED,100,157.7,AGGREGATED,100,,,,49.2,MODELLED,7.5,MODELLED,25.2,MODELLED
Lethbridge,18-Apr-17,-0.9,ACTUAL,100,17.5,ACTUAL,100,9.6,AGGREGATED,100,53.7,AGGREGATED,100,23.6,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],24,AGGREGATED,100,245.6,AGGREGATED,100,,,,52.5,MODELLED,17.6,MODELLED,28.1,MODELLED
Lethbridge,19-Apr-17,0.2,ACTUAL,100,16.8,ACTUAL,100,9.1,AGGREGATED,100,45.5,AGGREGATED,100,23.6,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],23.1,AGGREGATED,100,262.7,AGGREGATED,100,,,,56,MODELLED,27,MODELLED,31,MODELLED
Lethbridge,20-Apr-17,-1.8,ACTUAL,100,18.3,ACTUAL,100,10.1,AGGREGATED,100,44.9,AGGREGATED,100,23.6,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],18.3,AGGREGATED,100,231.6,AGGREGATED,100,,,,59.2,MODELLED,37.9,MODELLED,34,MODELLED
Lethbridge,21-Apr-17,0.2,ACTUAL,100,10,ACTUAL,100,5.9,AGGREGATED,100,80.4,AGGREGATED,100,27.7,AGGREGATED,using element [Precip. 1-hr other],4.1,AGGREGATED,using element [Precip. 1-hr other],21.9,AGGREGATED,100,323,AGGREGATED,100,,,,59.4,MODELLED,37.9,MODELLED,34.5,MODELLED
Lethbridge,22-Apr-17,-2.9,ACTUAL,100,15.6,ACTUAL,100,6.6,AGGREGATED,100,72.5,AGGREGATED,100,27.9,AGGREGATED,using element [Precip. 1-hr other],0.2,AGGREGATED,using element [Precip. 1-hr other],16.6,AGGREGATED,100,143.3,AGGREGATED,100,,,,60.7,MODELLED,45.9,MODELLED,36.6,MODELLED
Lethbridge,23-Apr-17,1.8,ACTUAL,100,15.1,ACTUAL,100,7.6,AGGREGATED,100,77.2,AGGREGATED,100,27.9,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],11.3,AGGREGATED,100,293.3,AGGREGATED,100,,,,64.2,MODELLED,53.3,MODELLED,39.2,MODELLED
Lethbridge,24-Apr-17,3.7,ACTUAL,100,8.5,ACTUAL,100,5.6,AGGREGATED,100,87,AGGREGATED,100,27.9,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],13.6,AGGREGATED,100,35.1,AGGREGATED,100,,,,65.2,MODELLED,53.3,MODELLED,39.4,MODELLED
Lethbridge,25-Apr-17,0.7,ACTUAL,100,5.1,ACTUAL,100,2.8,AGGREGATED,100,90,AGGREGATED,100,31.9,AGGREGATED,using element [Precip. 1-hr other],4,AGGREGATED,using element [Precip. 1-hr other],13.6,AGGREGATED,100,11.5,AGGREGATED,100,,,,65.2,MODELLED,53.3,MODELLED,39.4,MODELLED
Lethbridge,26-Apr-17,-0.8,ACTUAL,100,9,ACTUAL,100,3.4,AGGREGATED,100,88.1,AGGREGATED,100,34.1,AGGREGATED,using element [Precip. 1-hr other],2.2,AGGREGATED,using element [Precip. 1-hr other],12.4,AGGREGATED,100,65.9,AGGREGATED,100,,,,65.2,MODELLED,53.3,MODELLED,39.7,MODELLED
Lethbridge,27-Apr-17,0.9,ACTUAL,100,8.1,ACTUAL,100,4.3,AGGREGATED,100,85.9,AGGREGATED,100,41.6,AGGREGATED,using element [Precip. 1-hr other],7.5,AGGREGATED,using element [Precip. 1-hr other],11.8,AGGREGATED,100,338.3,AGGREGATED,100,,,,65.2,MODELLED,53.3,MODELLED,39.9,MODELLED
Lethbridge,28-Apr-17,0.8,ACTUAL,100,10.6,ACTUAL,100,4.7,AGGREGATED,100,79.6,AGGREGATED,100,42.3,AGGREGATED,using element [Precip. 1-hr other],0.7,AGGREGATED,using element [Precip. 1-hr other],10.7,AGGREGATED,100,289.3,AGGREGATED,100,,,,66,MODELLED,54.3,MODELLED,40.6,MODELLED
Lethbridge,29-Apr-17,-1,ACTUAL,100,15,ACTUAL,100,7.2,AGGREGATED,100,63.2,AGGREGATED,100,42.3,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],20.1,AGGREGATED,100,245.2,AGGREGATED,100,,,,68,MODELLED,61.6,MODELLED,42.8,MODELLED
Lethbridge,30-Apr-17,6.1,ACTUAL,100,16,ACTUAL,100,10.2,AGGREGATED,100,50.3,AGGREGATED,100,42.3,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],28.6,AGGREGATED,100,265.1,AGGREGATED,100,,,,74,MODELLED,71.6,MODELLED,47.1,MODELLED
Lethbridge,01-May-17,3,ACTUAL,100,14.1,ACTUAL,100,9.3,AGGREGATED,100,49.3,AGGREGATED,100,42.3,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],16,AGGREGATED,100,272.5,AGGREGATED,100,,,,77.5,MODELLED,77.7,MODELLED,49.5,MODELLED
Lethbridge,02-May-17,2.3,ACTUAL,100,12.8,ACTUAL,100,7.8,AGGREGATED,100,64.5,AGGREGATED,100,46,AGGREGATED,using element [Precip. 1-hr other],3.7,AGGREGATED,using element [Precip. 1-hr other],17.6,AGGREGATED,100,250.2,AGGREGATED,100,,,,80.1,MODELLED,82.1,MODELLED,51.3,MODELLED
Lethbridge,03-May-17,1.9,ACTUAL,100,21,ACTUAL,100,12.4,AGGREGATED,100,52.2,AGGREGATED,100,46,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],29.4,AGGREGATED,100,239.5,AGGREGATED,100,,,,86.5,MODELLED,95.3,MODELLED,55.8,MODELLED
Lethbridge,04-May-17,8.2,ACTUAL,100,26.4,ACTUAL,100,17.7,AGGREGATED,100,46.7,AGGREGATED,100,46,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],20.8,AGGREGATED,100,251.7,AGGREGATED,100,,,,98.8,MODELLED,114.7,MODELLED,62.8,MODELLED
Lethbridge,05-May-17,5.1,ACTUAL,100,28,ACTUAL,100,17.4,AGGREGATED,100,51.2,AGGREGATED,100,46,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],18.5,AGGREGATED,100,229.6,AGGREGATED,100,,,,110.4,MODELLED,131.7,MODELLED,68.8,MODELLED
Lethbridge,06-May-17,8.8,ACTUAL,100,24.4,ACTUAL,100,16.1,AGGREGATED,100,59,AGGREGATED,100,53.9,AGGREGATED,using element [Precip. 1-hr other],7.9,AGGREGATED,using element [Precip. 1-hr other],17.1,AGGREGATED,100,251.2,AGGREGATED,100,,,,122,MODELLED,150.9,MODELLED,76.2,MODELLED
Lethbridge,07-May-17,4,ACTUAL,100,11.7,ACTUAL,100,6.8,AGGREGATED,100,82.2,AGGREGATED,100,56.4,AGGREGATED,using element [Precip. 1-hr other],2.5,AGGREGATED,using element [Precip. 1-hr other],18.7,AGGREGATED,100,311.4,AGGREGATED,100,,,,124.8,MODELLED,153.7,MODELLED,77.8,MODELLED
Lethbridge,08-May-17,-0.3,ACTUAL,95.8,18,ACTUAL,95.8,9.1,AGGREGATED,95.8,59.2,AGGREGATED,95.8,56.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],17.1,AGGREGATED,95.8,234.2,AGGREGATED,95.8,,,,128.7,MODELLED,164.3,MODELLED,80.9,MODELLED
Lethbridge,09-May-17,4.5,ACTUAL,95.8,19.8,ACTUAL,95.8,12.1,AGGREGATED,95.8,50.7,AGGREGATED,95.8,56.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],12.5,AGGREGATED,95.8,299.5,AGGREGATED,95.8,,,,135.8,MODELLED,176.7,MODELLED,85.9,MODELLED
Lethbridge,10-May-17,1.9,ACTUAL,100,23.9,ACTUAL,100,13.7,AGGREGATED,100,50.9,AGGREGATED,100,56.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],11.4,AGGREGATED,100,226.3,AGGREGATED,100,,,,143.8,MODELLED,191.7,MODELLED,91,MODELLED
Lethbridge,11-May-17,5,ACTUAL,100,27.2,ACTUAL,100,16.8,AGGREGATED,100,47.5,AGGREGATED,100,56.4,AGGREGATED,using element [Precip. 1-hr other],0,AGGREGATED,using element [Precip. 1-hr other],16.2,AGGREGATED,100,163.4,AGGREGATED,100,,,,154.8,MODELLED,208.4,MODELLED,97.1,MODELLED
Lethbridge,12-May-17,6.1,ACTUAL,100,22,ACTUAL,100,13.1,AGGREGATED,100,64.6,AGGREGATED,100,66.3,AGGREGATED,using element [Precip. 1-hr other],9.9,AGGREGATED,using element [Precip. 1-hr other],18.4,AGGREGATED,100,254.2,AGGREGATED,100,,,,163.9,MODELLED,223.9,MODELLED,103.1,MODELLED
